DateID,Date,DayofWeek,Month,Quarter,Year,Isweekend
20150707,07-07-2015,1,7,3,2015,FALSE
20150708,08-07-2015,2,7,3,2015,FALSE
20150709,09-07-2015,3,7,3,2015,FALSE
20150710,10-07-2015,4,7,3,2015,FALSE
20150711,11-07-2015,5,7,3,2015,TRUE
20150712,12-07-2015,6,7,3,2015,TRUE
20150713,13-07-2015,0,7,3,2015,FALSE
20150714,14-07-2015,1,7,3,2015,FALSE
20150715,15-07-2015,2,7,3,2015,FALSE
20150716,16-07-2015,3,7,3,2015,FALSE
20150717,17-07-2015,4,7,3,2015,FALSE
20150718,18-07-2015,5,7,3,2015,TRUE
20150719,19-07-2015,6,7,3,2015,TRUE
20150720,20-07-2015,0,7,3,2015,FALSE
20150721,21-07-2015,1,7,3,2015,FALSE
20150722,22-07-2015,2,7,3,2015,FALSE
20150723,23-07-2015,3,7,3,2015,FALSE
20150724,24-07-2015,4,7,3,2015,FALSE
20150725,25-07-2015,5,7,3,2015,TRUE
20150726,26-07-2015,6,7,3,2015,TRUE
20150727,27-07-2015,0,7,3,2015,FALSE
20150728,28-07-2015,1,7,3,2015,FALSE
20150729,29-07-2015,2,7,3,2015,FALSE
20150730,30-07-2015,3,7,3,2015,FALSE
20150731,31-07-2015,4,7,3,2015,FALSE
20150801,01-08-2015,5,8,3,2015,TRUE
20150802,02-08-2015,6,8,3,2015,TRUE
20150803,03-08-2015,0,8,3,2015,FALSE
20150804,04-08-2015,1,8,3,2015,FALSE
20150805,05-08-2015,2,8,3,2015,FALSE
20150806,06-08-2015,3,8,3,2015,FALSE
20150807,07-08-2015,4,8,3,2015,FALSE
20150808,08-08-2015,5,8,3,2015,TRUE
20150809,09-08-2015,6,8,3,2015,TRUE
20150810,10-08-2015,0,8,3,2015,FALSE
20150811,11-08-2015,1,8,3,2015,FALSE
20150812,12-08-2015,2,8,3,2015,FALSE
20150813,13-08-2015,3,8,3,2015,FALSE
20150814,14-08-2015,4,8,3,2015,FALSE
20150815,15-08-2015,5,8,3,2015,TRUE
20150816,16-08-2015,6,8,3,2015,TRUE
20150817,17-08-2015,0,8,3,2015,FALSE
20150818,18-08-2015,1,8,3,2015,FALSE
20150819,19-08-2015,2,8,3,2015,FALSE
20150820,20-08-2015,3,8,3,2015,FALSE
20150821,21-08-2015,4,8,3,2015,FALSE
20150822,22-08-2015,5,8,3,2015,TRUE
20150823,23-08-2015,6,8,3,2015,TRUE
20150824,24-08-2015,0,8,3,2015,FALSE
20150825,25-08-2015,1,8,3,2015,FALSE
20150826,26-08-2015,2,8,3,2015,FALSE
20150827,27-08-2015,3,8,3,2015,FALSE
20150828,28-08-2015,4,8,3,2015,FALSE
20150829,29-08-2015,5,8,3,2015,TRUE
20150830,30-08-2015,6,8,3,2015,TRUE
20150831,31-08-2015,0,8,3,2015,FALSE
20150901,01-09-2015,1,9,3,2015,FALSE
20150902,02-09-2015,2,9,3,2015,FALSE
20150903,03-09-2015,3,9,3,2015,FALSE
20150904,04-09-2015,4,9,3,2015,FALSE
20150905,05-09-2015,5,9,3,2015,TRUE
20150906,06-09-2015,6,9,3,2015,TRUE
20150907,07-09-2015,0,9,3,2015,FALSE
20150908,08-09-2015,1,9,3,2015,FALSE
20150909,09-09-2015,2,9,3,2015,FALSE
20150910,10-09-2015,3,9,3,2015,FALSE
20150911,11-09-2015,4,9,3,2015,FALSE
20150912,12-09-2015,5,9,3,2015,TRUE
20150913,13-09-2015,6,9,3,2015,TRUE
20150914,14-09-2015,0,9,3,2015,FALSE
20150915,15-09-2015,1,9,3,2015,FALSE
20150916,16-09-2015,2,9,3,2015,FALSE
20150917,17-09-2015,3,9,3,2015,FALSE
20150918,18-09-2015,4,9,3,2015,FALSE
20150919,19-09-2015,5,9,3,2015,TRUE
20150920,20-09-2015,6,9,3,2015,TRUE
20150921,21-09-2015,0,9,3,2015,FALSE
20150922,22-09-2015,1,9,3,2015,FALSE
20150923,23-09-2015,2,9,3,2015,FALSE
20150924,24-09-2015,3,9,3,2015,FALSE
20150925,25-09-2015,4,9,3,2015,FALSE
20150926,26-09-2015,5,9,3,2015,TRUE
20150927,27-09-2015,6,9,3,2015,TRUE
20150928,28-09-2015,0,9,3,2015,FALSE
20150929,29-09-2015,1,9,3,2015,FALSE
20150930,30-09-2015,2,9,3,2015,FALSE
20151001,01-10-2015,3,10,4,2015,FALSE
20151002,02-10-2015,4,10,4,2015,FALSE
20151003,03-10-2015,5,10,4,2015,TRUE
20151004,04-10-2015,6,10,4,2015,TRUE
20151005,05-10-2015,0,10,4,2015,FALSE
20151006,06-10-2015,1,10,4,2015,FALSE
20151007,07-10-2015,2,10,4,2015,FALSE
20151008,08-10-2015,3,10,4,2015,FALSE
20151009,09-10-2015,4,10,4,2015,FALSE
20151010,10-10-2015,5,10,4,2015,TRUE
20151011,11-10-2015,6,10,4,2015,TRUE
20151012,12-10-2015,0,10,4,2015,FALSE
20151013,13-10-2015,1,10,4,2015,FALSE
20151014,14-10-2015,2,10,4,2015,FALSE
20151015,15-10-2015,3,10,4,2015,FALSE
20151016,16-10-2015,4,10,4,2015,FALSE
20151017,17-10-2015,5,10,4,2015,TRUE
20151018,18-10-2015,6,10,4,2015,TRUE
20151019,19-10-2015,0,10,4,2015,FALSE
20151020,20-10-2015,1,10,4,2015,FALSE
20151021,21-10-2015,2,10,4,2015,FALSE
20151022,22-10-2015,3,10,4,2015,FALSE
20151023,23-10-2015,4,10,4,2015,FALSE
20151024,24-10-2015,5,10,4,2015,TRUE
20151025,25-10-2015,6,10,4,2015,TRUE
20151026,26-10-2015,0,10,4,2015,FALSE
20151027,27-10-2015,1,10,4,2015,FALSE
20151028,28-10-2015,2,10,4,2015,FALSE
20151029,29-10-2015,3,10,4,2015,FALSE
20151030,30-10-2015,4,10,4,2015,FALSE
20151031,31-10-2015,5,10,4,2015,TRUE
20151101,01-11-2015,6,11,4,2015,TRUE
20151102,02-11-2015,0,11,4,2015,FALSE
20151103,03-11-2015,1,11,4,2015,FALSE
20151104,04-11-2015,2,11,4,2015,FALSE
20151105,05-11-2015,3,11,4,2015,FALSE
20151106,06-11-2015,4,11,4,2015,FALSE
20151107,07-11-2015,5,11,4,2015,TRUE
20151108,08-11-2015,6,11,4,2015,TRUE
20151109,09-11-2015,0,11,4,2015,FALSE
20151110,10-11-2015,1,11,4,2015,FALSE
20151111,11-11-2015,2,11,4,2015,FALSE
20151112,12-11-2015,3,11,4,2015,FALSE
20151113,13-11-2015,4,11,4,2015,FALSE
20151114,14-11-2015,5,11,4,2015,TRUE
20151115,15-11-2015,6,11,4,2015,TRUE
20151116,16-11-2015,0,11,4,2015,FALSE
20151117,17-11-2015,1,11,4,2015,FALSE
20151118,18-11-2015,2,11,4,2015,FALSE
20151119,19-11-2015,3,11,4,2015,FALSE
20151120,20-11-2015,4,11,4,2015,FALSE
20151121,21-11-2015,5,11,4,2015,TRUE
20151122,22-11-2015,6,11,4,2015,TRUE
20151123,23-11-2015,0,11,4,2015,FALSE
20151124,24-11-2015,1,11,4,2015,FALSE
20151125,25-11-2015,2,11,4,2015,FALSE
20151126,26-11-2015,3,11,4,2015,FALSE
20151127,27-11-2015,4,11,4,2015,FALSE
20151128,28-11-2015,5,11,4,2015,TRUE
20151129,29-11-2015,6,11,4,2015,TRUE
20151130,30-11-2015,0,11,4,2015,FALSE
20151201,01-12-2015,1,12,4,2015,FALSE
20151202,02-12-2015,2,12,4,2015,FALSE
20151203,03-12-2015,3,12,4,2015,FALSE
20151204,04-12-2015,4,12,4,2015,FALSE
20151205,05-12-2015,5,12,4,2015,TRUE
20151206,06-12-2015,6,12,4,2015,TRUE
20151207,07-12-2015,0,12,4,2015,FALSE
20151208,08-12-2015,1,12,4,2015,FALSE
20151209,09-12-2015,2,12,4,2015,FALSE
20151210,10-12-2015,3,12,4,2015,FALSE
20151211,11-12-2015,4,12,4,2015,FALSE
20151212,12-12-2015,5,12,4,2015,TRUE
20151213,13-12-2015,6,12,4,2015,TRUE
20151214,14-12-2015,0,12,4,2015,FALSE
20151215,15-12-2015,1,12,4,2015,FALSE
20151216,16-12-2015,2,12,4,2015,FALSE
20151217,17-12-2015,3,12,4,2015,FALSE
20151218,18-12-2015,4,12,4,2015,FALSE
20151219,19-12-2015,5,12,4,2015,TRUE
20151220,20-12-2015,6,12,4,2015,TRUE
20151221,21-12-2015,0,12,4,2015,FALSE
20151222,22-12-2015,1,12,4,2015,FALSE
20151223,23-12-2015,2,12,4,2015,FALSE
20151224,24-12-2015,3,12,4,2015,FALSE
20151225,25-12-2015,4,12,4,2015,FALSE
20151226,26-12-2015,5,12,4,2015,TRUE
20151227,27-12-2015,6,12,4,2015,TRUE
20151228,28-12-2015,0,12,4,2015,FALSE
20151229,29-12-2015,1,12,4,2015,FALSE
20151230,30-12-2015,2,12,4,2015,FALSE
20151231,31-12-2015,3,12,4,2015,FALSE
20160101,01-01-2016,4,1,1,2016,FALSE
20160102,02-01-2016,5,1,1,2016,TRUE
20160103,03-01-2016,6,1,1,2016,TRUE
20160104,04-01-2016,0,1,1,2016,FALSE
20160105,05-01-2016,1,1,1,2016,FALSE
20160106,06-01-2016,2,1,1,2016,FALSE
20160107,07-01-2016,3,1,1,2016,FALSE
20160108,08-01-2016,4,1,1,2016,FALSE
20160109,09-01-2016,5,1,1,2016,TRUE
20160110,10-01-2016,6,1,1,2016,TRUE
20160111,11-01-2016,0,1,1,2016,FALSE
20160112,12-01-2016,1,1,1,2016,FALSE
20160113,13-01-2016,2,1,1,2016,FALSE
20160114,14-01-2016,3,1,1,2016,FALSE
20160115,15-01-2016,4,1,1,2016,FALSE
20160116,16-01-2016,5,1,1,2016,TRUE
20160117,17-01-2016,6,1,1,2016,TRUE
20160118,18-01-2016,0,1,1,2016,FALSE
20160119,19-01-2016,1,1,1,2016,FALSE
20160120,20-01-2016,2,1,1,2016,FALSE
20160121,21-01-2016,3,1,1,2016,FALSE
20160122,22-01-2016,4,1,1,2016,FALSE
20160123,23-01-2016,5,1,1,2016,TRUE
20160124,24-01-2016,6,1,1,2016,TRUE
20160125,25-01-2016,0,1,1,2016,FALSE
20160126,26-01-2016,1,1,1,2016,FALSE
20160127,27-01-2016,2,1,1,2016,FALSE
20160128,28-01-2016,3,1,1,2016,FALSE
20160129,29-01-2016,4,1,1,2016,FALSE
20160130,30-01-2016,5,1,1,2016,TRUE
20160131,31-01-2016,6,1,1,2016,TRUE
20160201,01-02-2016,0,2,1,2016,FALSE
20160202,02-02-2016,1,2,1,2016,FALSE
20160203,03-02-2016,2,2,1,2016,FALSE
20160204,04-02-2016,3,2,1,2016,FALSE
20160205,05-02-2016,4,2,1,2016,FALSE
20160206,06-02-2016,5,2,1,2016,TRUE
20160207,07-02-2016,6,2,1,2016,TRUE
20160208,08-02-2016,0,2,1,2016,FALSE
20160209,09-02-2016,1,2,1,2016,FALSE
20160210,10-02-2016,2,2,1,2016,FALSE
20160211,11-02-2016,3,2,1,2016,FALSE
20160212,12-02-2016,4,2,1,2016,FALSE
20160213,13-02-2016,5,2,1,2016,TRUE
20160214,14-02-2016,6,2,1,2016,TRUE
20160215,15-02-2016,0,2,1,2016,FALSE
20160216,16-02-2016,1,2,1,2016,FALSE
20160217,17-02-2016,2,2,1,2016,FALSE
20160218,18-02-2016,3,2,1,2016,FALSE
20160219,19-02-2016,4,2,1,2016,FALSE
20160220,20-02-2016,5,2,1,2016,TRUE
20160221,21-02-2016,6,2,1,2016,TRUE
20160222,22-02-2016,0,2,1,2016,FALSE
20160223,23-02-2016,1,2,1,2016,FALSE
20160224,24-02-2016,2,2,1,2016,FALSE
20160225,25-02-2016,3,2,1,2016,FALSE
20160226,26-02-2016,4,2,1,2016,FALSE
20160227,27-02-2016,5,2,1,2016,TRUE
20160228,28-02-2016,6,2,1,2016,TRUE
20160229,29-02-2016,0,2,1,2016,FALSE
20160301,01-03-2016,1,3,1,2016,FALSE
20160302,02-03-2016,2,3,1,2016,FALSE
20160303,03-03-2016,3,3,1,2016,FALSE
20160304,04-03-2016,4,3,1,2016,FALSE
20160305,05-03-2016,5,3,1,2016,TRUE
20160306,06-03-2016,6,3,1,2016,TRUE
20160307,07-03-2016,0,3,1,2016,FALSE
20160308,08-03-2016,1,3,1,2016,FALSE
20160309,09-03-2016,2,3,1,2016,FALSE
20160310,10-03-2016,3,3,1,2016,FALSE
20160311,11-03-2016,4,3,1,2016,FALSE
20160312,12-03-2016,5,3,1,2016,TRUE
20160313,13-03-2016,6,3,1,2016,TRUE
20160314,14-03-2016,0,3,1,2016,FALSE
20160315,15-03-2016,1,3,1,2016,FALSE
20160316,16-03-2016,2,3,1,2016,FALSE
20160317,17-03-2016,3,3,1,2016,FALSE
20160318,18-03-2016,4,3,1,2016,FALSE
20160319,19-03-2016,5,3,1,2016,TRUE
20160320,20-03-2016,6,3,1,2016,TRUE
20160321,21-03-2016,0,3,1,2016,FALSE
20160322,22-03-2016,1,3,1,2016,FALSE
20160323,23-03-2016,2,3,1,2016,FALSE
20160324,24-03-2016,3,3,1,2016,FALSE
20160325,25-03-2016,4,3,1,2016,FALSE
20160326,26-03-2016,5,3,1,2016,TRUE
20160327,27-03-2016,6,3,1,2016,TRUE
20160328,28-03-2016,0,3,1,2016,FALSE
20160329,29-03-2016,1,3,1,2016,FALSE
20160330,30-03-2016,2,3,1,2016,FALSE
20160331,31-03-2016,3,3,1,2016,FALSE
20160401,01-04-2016,4,4,2,2016,FALSE
20160402,02-04-2016,5,4,2,2016,TRUE
20160403,03-04-2016,6,4,2,2016,TRUE
20160404,04-04-2016,0,4,2,2016,FALSE
20160405,05-04-2016,1,4,2,2016,FALSE
20160406,06-04-2016,2,4,2,2016,FALSE
20160407,07-04-2016,3,4,2,2016,FALSE
20160408,08-04-2016,4,4,2,2016,FALSE
20160409,09-04-2016,5,4,2,2016,TRUE
20160410,10-04-2016,6,4,2,2016,TRUE
20160411,11-04-2016,0,4,2,2016,FALSE
20160412,12-04-2016,1,4,2,2016,FALSE
20160413,13-04-2016,2,4,2,2016,FALSE
20160414,14-04-2016,3,4,2,2016,FALSE
20160415,15-04-2016,4,4,2,2016,FALSE
20160416,16-04-2016,5,4,2,2016,TRUE
20160417,17-04-2016,6,4,2,2016,TRUE
20160418,18-04-2016,0,4,2,2016,FALSE
20160419,19-04-2016,1,4,2,2016,FALSE
20160420,20-04-2016,2,4,2,2016,FALSE
20160421,21-04-2016,3,4,2,2016,FALSE
20160422,22-04-2016,4,4,2,2016,FALSE
20160423,23-04-2016,5,4,2,2016,TRUE
20160424,24-04-2016,6,4,2,2016,TRUE
20160425,25-04-2016,0,4,2,2016,FALSE
20160426,26-04-2016,1,4,2,2016,FALSE
20160427,27-04-2016,2,4,2,2016,FALSE
20160428,28-04-2016,3,4,2,2016,FALSE
20160429,29-04-2016,4,4,2,2016,FALSE
20160430,30-04-2016,5,4,2,2016,TRUE
20160501,01-05-2016,6,5,2,2016,TRUE
20160502,02-05-2016,0,5,2,2016,FALSE
20160503,03-05-2016,1,5,2,2016,FALSE
20160504,04-05-2016,2,5,2,2016,FALSE
20160505,05-05-2016,3,5,2,2016,FALSE
20160506,06-05-2016,4,5,2,2016,FALSE
20160507,07-05-2016,5,5,2,2016,TRUE
20160508,08-05-2016,6,5,2,2016,TRUE
20160509,09-05-2016,0,5,2,2016,FALSE
20160510,10-05-2016,1,5,2,2016,FALSE
20160511,11-05-2016,2,5,2,2016,FALSE
20160512,12-05-2016,3,5,2,2016,FALSE
20160513,13-05-2016,4,5,2,2016,FALSE
20160514,14-05-2016,5,5,2,2016,TRUE
20160515,15-05-2016,6,5,2,2016,TRUE
20160516,16-05-2016,0,5,2,2016,FALSE
20160517,17-05-2016,1,5,2,2016,FALSE
20160518,18-05-2016,2,5,2,2016,FALSE
20160519,19-05-2016,3,5,2,2016,FALSE
20160520,20-05-2016,4,5,2,2016,FALSE
20160521,21-05-2016,5,5,2,2016,TRUE
20160522,22-05-2016,6,5,2,2016,TRUE
20160523,23-05-2016,0,5,2,2016,FALSE
20160524,24-05-2016,1,5,2,2016,FALSE
20160525,25-05-2016,2,5,2,2016,FALSE
20160526,26-05-2016,3,5,2,2016,FALSE
20160527,27-05-2016,4,5,2,2016,FALSE
20160528,28-05-2016,5,5,2,2016,TRUE
20160529,29-05-2016,6,5,2,2016,TRUE
20160530,30-05-2016,0,5,2,2016,FALSE
20160531,31-05-2016,1,5,2,2016,FALSE
20160601,01-06-2016,2,6,2,2016,FALSE
20160602,02-06-2016,3,6,2,2016,FALSE
20160603,03-06-2016,4,6,2,2016,FALSE
20160604,04-06-2016,5,6,2,2016,TRUE
20160605,05-06-2016,6,6,2,2016,TRUE
20160606,06-06-2016,0,6,2,2016,FALSE
20160607,07-06-2016,1,6,2,2016,FALSE
20160608,08-06-2016,2,6,2,2016,FALSE
20160609,09-06-2016,3,6,2,2016,FALSE
20160610,10-06-2016,4,6,2,2016,FALSE
20160611,11-06-2016,5,6,2,2016,TRUE
20160612,12-06-2016,6,6,2,2016,TRUE
20160613,13-06-2016,0,6,2,2016,FALSE
20160614,14-06-2016,1,6,2,2016,FALSE
20160615,15-06-2016,2,6,2,2016,FALSE
20160616,16-06-2016,3,6,2,2016,FALSE
20160617,17-06-2016,4,6,2,2016,FALSE
20160618,18-06-2016,5,6,2,2016,TRUE
20160619,19-06-2016,6,6,2,2016,TRUE
20160620,20-06-2016,0,6,2,2016,FALSE
20160621,21-06-2016,1,6,2,2016,FALSE
20160622,22-06-2016,2,6,2,2016,FALSE
20160623,23-06-2016,3,6,2,2016,FALSE
20160624,24-06-2016,4,6,2,2016,FALSE
20160625,25-06-2016,5,6,2,2016,TRUE
20160626,26-06-2016,6,6,2,2016,TRUE
20160627,27-06-2016,0,6,2,2016,FALSE
20160628,28-06-2016,1,6,2,2016,FALSE
20160629,29-06-2016,2,6,2,2016,FALSE
20160630,30-06-2016,3,6,2,2016,FALSE
20160701,01-07-2016,4,7,3,2016,FALSE
20160702,02-07-2016,5,7,3,2016,TRUE
20160703,03-07-2016,6,7,3,2016,TRUE
20160704,04-07-2016,0,7,3,2016,FALSE
20160705,05-07-2016,1,7,3,2016,FALSE
20160706,06-07-2016,2,7,3,2016,FALSE
20160707,07-07-2016,3,7,3,2016,FALSE
20160708,08-07-2016,4,7,3,2016,FALSE
20160709,09-07-2016,5,7,3,2016,TRUE
20160710,10-07-2016,6,7,3,2016,TRUE
20160711,11-07-2016,0,7,3,2016,FALSE
20160712,12-07-2016,1,7,3,2016,FALSE
20160713,13-07-2016,2,7,3,2016,FALSE
20160714,14-07-2016,3,7,3,2016,FALSE
20160715,15-07-2016,4,7,3,2016,FALSE
20160716,16-07-2016,5,7,3,2016,TRUE
20160717,17-07-2016,6,7,3,2016,TRUE
20160718,18-07-2016,0,7,3,2016,FALSE
20160719,19-07-2016,1,7,3,2016,FALSE
20160720,20-07-2016,2,7,3,2016,FALSE
20160721,21-07-2016,3,7,3,2016,FALSE
20160722,22-07-2016,4,7,3,2016,FALSE
20160723,23-07-2016,5,7,3,2016,TRUE
20160724,24-07-2016,6,7,3,2016,TRUE
20160725,25-07-2016,0,7,3,2016,FALSE
20160726,26-07-2016,1,7,3,2016,FALSE
20160727,27-07-2016,2,7,3,2016,FALSE
20160728,28-07-2016,3,7,3,2016,FALSE
20160729,29-07-2016,4,7,3,2016,FALSE
20160730,30-07-2016,5,7,3,2016,TRUE
20160731,31-07-2016,6,7,3,2016,TRUE
20160801,01-08-2016,0,8,3,2016,FALSE
20160802,02-08-2016,1,8,3,2016,FALSE
20160803,03-08-2016,2,8,3,2016,FALSE
20160804,04-08-2016,3,8,3,2016,FALSE
20160805,05-08-2016,4,8,3,2016,FALSE
20160806,06-08-2016,5,8,3,2016,TRUE
20160807,07-08-2016,6,8,3,2016,TRUE
20160808,08-08-2016,0,8,3,2016,FALSE
20160809,09-08-2016,1,8,3,2016,FALSE
20160810,10-08-2016,2,8,3,2016,FALSE
20160811,11-08-2016,3,8,3,2016,FALSE
20160812,12-08-2016,4,8,3,2016,FALSE
20160813,13-08-2016,5,8,3,2016,TRUE
20160814,14-08-2016,6,8,3,2016,TRUE
20160815,15-08-2016,0,8,3,2016,FALSE
20160816,16-08-2016,1,8,3,2016,FALSE
20160817,17-08-2016,2,8,3,2016,FALSE
20160818,18-08-2016,3,8,3,2016,FALSE
20160819,19-08-2016,4,8,3,2016,FALSE
20160820,20-08-2016,5,8,3,2016,TRUE
20160821,21-08-2016,6,8,3,2016,TRUE
20160822,22-08-2016,0,8,3,2016,FALSE
20160823,23-08-2016,1,8,3,2016,FALSE
20160824,24-08-2016,2,8,3,2016,FALSE
20160825,25-08-2016,3,8,3,2016,FALSE
20160826,26-08-2016,4,8,3,2016,FALSE
20160827,27-08-2016,5,8,3,2016,TRUE
20160828,28-08-2016,6,8,3,2016,TRUE
20160829,29-08-2016,0,8,3,2016,FALSE
20160830,30-08-2016,1,8,3,2016,FALSE
20160831,31-08-2016,2,8,3,2016,FALSE
20160901,01-09-2016,3,9,3,2016,FALSE
20160902,02-09-2016,4,9,3,2016,FALSE
20160903,03-09-2016,5,9,3,2016,TRUE
20160904,04-09-2016,6,9,3,2016,TRUE
20160905,05-09-2016,0,9,3,2016,FALSE
20160906,06-09-2016,1,9,3,2016,FALSE
20160907,07-09-2016,2,9,3,2016,FALSE
20160908,08-09-2016,3,9,3,2016,FALSE
20160909,09-09-2016,4,9,3,2016,FALSE
20160910,10-09-2016,5,9,3,2016,TRUE
20160911,11-09-2016,6,9,3,2016,TRUE
20160912,12-09-2016,0,9,3,2016,FALSE
20160913,13-09-2016,1,9,3,2016,FALSE
20160914,14-09-2016,2,9,3,2016,FALSE
20160915,15-09-2016,3,9,3,2016,FALSE
20160916,16-09-2016,4,9,3,2016,FALSE
20160917,17-09-2016,5,9,3,2016,TRUE
20160918,18-09-2016,6,9,3,2016,TRUE
20160919,19-09-2016,0,9,3,2016,FALSE
20160920,20-09-2016,1,9,3,2016,FALSE
20160921,21-09-2016,2,9,3,2016,FALSE
20160922,22-09-2016,3,9,3,2016,FALSE
20160923,23-09-2016,4,9,3,2016,FALSE
20160924,24-09-2016,5,9,3,2016,TRUE
20160925,25-09-2016,6,9,3,2016,TRUE
20160926,26-09-2016,0,9,3,2016,FALSE
20160927,27-09-2016,1,9,3,2016,FALSE
20160928,28-09-2016,2,9,3,2016,FALSE
20160929,29-09-2016,3,9,3,2016,FALSE
20160930,30-09-2016,4,9,3,2016,FALSE
20161001,01-10-2016,5,10,4,2016,TRUE
20161002,02-10-2016,6,10,4,2016,TRUE
20161003,03-10-2016,0,10,4,2016,FALSE
20161004,04-10-2016,1,10,4,2016,FALSE
20161005,05-10-2016,2,10,4,2016,FALSE
20161006,06-10-2016,3,10,4,2016,FALSE
20161007,07-10-2016,4,10,4,2016,FALSE
20161008,08-10-2016,5,10,4,2016,TRUE
20161009,09-10-2016,6,10,4,2016,TRUE
20161010,10-10-2016,0,10,4,2016,FALSE
20161011,11-10-2016,1,10,4,2016,FALSE
20161012,12-10-2016,2,10,4,2016,FALSE
20161013,13-10-2016,3,10,4,2016,FALSE
20161014,14-10-2016,4,10,4,2016,FALSE
20161015,15-10-2016,5,10,4,2016,TRUE
20161016,16-10-2016,6,10,4,2016,TRUE
20161017,17-10-2016,0,10,4,2016,FALSE
20161018,18-10-2016,1,10,4,2016,FALSE
20161019,19-10-2016,2,10,4,2016,FALSE
20161020,20-10-2016,3,10,4,2016,FALSE
20161021,21-10-2016,4,10,4,2016,FALSE
20161022,22-10-2016,5,10,4,2016,TRUE
20161023,23-10-2016,6,10,4,2016,TRUE
20161024,24-10-2016,0,10,4,2016,FALSE
20161025,25-10-2016,1,10,4,2016,FALSE
20161026,26-10-2016,2,10,4,2016,FALSE
20161027,27-10-2016,3,10,4,2016,FALSE
20161028,28-10-2016,4,10,4,2016,FALSE
20161029,29-10-2016,5,10,4,2016,TRUE
20161030,30-10-2016,6,10,4,2016,TRUE
20161031,31-10-2016,0,10,4,2016,FALSE
20161101,01-11-2016,1,11,4,2016,FALSE
20161102,02-11-2016,2,11,4,2016,FALSE
20161103,03-11-2016,3,11,4,2016,FALSE
20161104,04-11-2016,4,11,4,2016,FALSE
20161105,05-11-2016,5,11,4,2016,TRUE
20161106,06-11-2016,6,11,4,2016,TRUE
20161107,07-11-2016,0,11,4,2016,FALSE
20161108,08-11-2016,1,11,4,2016,FALSE
20161109,09-11-2016,2,11,4,2016,FALSE
20161110,10-11-2016,3,11,4,2016,FALSE
20161111,11-11-2016,4,11,4,2016,FALSE
20161112,12-11-2016,5,11,4,2016,TRUE
20161113,13-11-2016,6,11,4,2016,TRUE
20161114,14-11-2016,0,11,4,2016,FALSE
20161115,15-11-2016,1,11,4,2016,FALSE
20161116,16-11-2016,2,11,4,2016,FALSE
20161117,17-11-2016,3,11,4,2016,FALSE
20161118,18-11-2016,4,11,4,2016,FALSE
20161119,19-11-2016,5,11,4,2016,TRUE
20161120,20-11-2016,6,11,4,2016,TRUE
20161121,21-11-2016,0,11,4,2016,FALSE
20161122,22-11-2016,1,11,4,2016,FALSE
20161123,23-11-2016,2,11,4,2016,FALSE
20161124,24-11-2016,3,11,4,2016,FALSE
20161125,25-11-2016,4,11,4,2016,FALSE
20161126,26-11-2016,5,11,4,2016,TRUE
20161127,27-11-2016,6,11,4,2016,TRUE
20161128,28-11-2016,0,11,4,2016,FALSE
20161129,29-11-2016,1,11,4,2016,FALSE
20161130,30-11-2016,2,11,4,2016,FALSE
20161201,01-12-2016,3,12,4,2016,FALSE
20161202,02-12-2016,4,12,4,2016,FALSE
20161203,03-12-2016,5,12,4,2016,TRUE
20161204,04-12-2016,6,12,4,2016,TRUE
20161205,05-12-2016,0,12,4,2016,FALSE
20161206,06-12-2016,1,12,4,2016,FALSE
20161207,07-12-2016,2,12,4,2016,FALSE
20161208,08-12-2016,3,12,4,2016,FALSE
20161209,09-12-2016,4,12,4,2016,FALSE
20161210,10-12-2016,5,12,4,2016,TRUE
20161211,11-12-2016,6,12,4,2016,TRUE
20161212,12-12-2016,0,12,4,2016,FALSE
20161213,13-12-2016,1,12,4,2016,FALSE
20161214,14-12-2016,2,12,4,2016,FALSE
20161215,15-12-2016,3,12,4,2016,FALSE
20161216,16-12-2016,4,12,4,2016,FALSE
20161217,17-12-2016,5,12,4,2016,TRUE
20161218,18-12-2016,6,12,4,2016,TRUE
20161219,19-12-2016,0,12,4,2016,FALSE
20161220,20-12-2016,1,12,4,2016,FALSE
20161221,21-12-2016,2,12,4,2016,FALSE
20161222,22-12-2016,3,12,4,2016,FALSE
20161223,23-12-2016,4,12,4,2016,FALSE
20161224,24-12-2016,5,12,4,2016,TRUE
20161225,25-12-2016,6,12,4,2016,TRUE
20161226,26-12-2016,0,12,4,2016,FALSE
20161227,27-12-2016,1,12,4,2016,FALSE
20161228,28-12-2016,2,12,4,2016,FALSE
20161229,29-12-2016,3,12,4,2016,FALSE
20161230,30-12-2016,4,12,4,2016,FALSE
20161231,31-12-2016,5,12,4,2016,TRUE
20170101,01-01-2017,6,1,1,2017,TRUE
20170102,02-01-2017,0,1,1,2017,FALSE
20170103,03-01-2017,1,1,1,2017,FALSE
20170104,04-01-2017,2,1,1,2017,FALSE
20170105,05-01-2017,3,1,1,2017,FALSE
20170106,06-01-2017,4,1,1,2017,FALSE
20170107,07-01-2017,5,1,1,2017,TRUE
20170108,08-01-2017,6,1,1,2017,TRUE
20170109,09-01-2017,0,1,1,2017,FALSE
20170110,10-01-2017,1,1,1,2017,FALSE
20170111,11-01-2017,2,1,1,2017,FALSE
20170112,12-01-2017,3,1,1,2017,FALSE
20170113,13-01-2017,4,1,1,2017,FALSE
20170114,14-01-2017,5,1,1,2017,TRUE
